MEASUREMENT_TIME,ID_INPUT,VALUE,PRIVATE_DATA
2020-11-07 00:54:50.166,7,-20139.0,1
2020-11-07 00:54:51.168,7,-21768.0,1
2020-11-07 00:54:52.166,10,0.0,0
2020-11-07 00:54:53.166,7,-22987.0,1
2020-11-07 00:54:54.167,7,-23444.0,1
2020-11-07 00:54:58.167,10,0.0,0
2020-11-07 00:54:59.166,7,-22996.0,1
2020-11-07 00:55:01.165,7,-22892.0,1
2020-11-07 00:55:03.165,7,-23855.0,1
2020-11-07 00:55:04.163,10,0.0,0
2020-11-07 00:55:05.163,7,-25011.0,1
2020-11-07 00:55:07.162,7,-25127.0,1
2020-11-07 00:55:09.161,7,-25213.0,1
2020-11-07 00:55:10.159,10,288.185168576983,0
2020-11-07 00:55:11.159,7,-24734.0,1
2020-11-07 00:55:13.160,7,-24446.0,1
2020-11-07 00:55:16.158,10,0.0,0
2020-11-07 00:55:16.158,7,-24353.0,1
2020-11-07 00:55:17.158,7,-24968.0,1
2020-11-07 00:55:19.158,7,-25299.0,1
2020-11-07 00:55:21.157,7,-25405.0,1
2020-11-07 00:55:22.155,10,0.0,0
2020-11-07 00:55:26.155,7,-25089.0,1
2020-11-07 00:55:28.155,10,0.0,0
2020-11-07 00:55:28.155,7,-24533.0,1
2020-11-07 00:55:31.153,7,-24079.0,1
2020-11-07 00:55:32.152,7,-23806.0,1
2020-11-07 00:55:34.154,10,0.0,0
2020-11-07 00:55:34.154,7,-24011.0,1
2020-11-07 00:55:36.153,7,-24343.0,1
2020-11-07 00:55:38.154,7,-24544.0,1
2020-11-07 00:55:39.153,7,-24615.0,1
2020-11-07 00:55:40.152,10,0.0,0
2020-11-07 00:55:41.152,7,-24816.0,1
2020-11-07 00:55:43.152,7,-25288.0,1
2020-11-07 00:55:45.152,7,-25208.0,1
2020-11-07 00:55:47.151,10,0.0,0
2020-11-07 00:55:48.152,7,-25281.0,1
2020-11-07 00:55:51.151,7,-25069.0,1
2020-11-07 00:55:53.150,10,0.0,0
2020-11-07 00:55:54.149,7,-24373.0,1
2020-11-07 00:55:56.149,7,-24980.0,1
2020-11-07 00:55:59.148,10,0.0,0
2020-11-07 00:56:00.147,7,-23861.0,1
2020-11-07 00:56:02.147,7,-23191.0,1
2020-11-07 00:56:04.147,10,0.0,0
2020-11-07 00:56:04.147,7,-22492.0,1
2020-11-07 00:56:06.145,7,-21826.0,1
2020-11-07 00:56:11.143,10,0.0,0
2020-11-07 00:56:12.144,7,-19934.0,1
2020-11-07 00:56:14.142,7,-19775.0,1
2020-11-07 00:56:16.141,10,0.0,0
2020-11-07 00:56:16.141,7,-19475.0,1
2020-11-07 00:56:17.142,7,-19445.0,1
2020-11-07 00:56:19.140,7,-19486.0,1
2020-11-07 00:56:20.141,7,-20060.0,1
2020-11-07 00:56:23.140,10,276.066877201002,0
2020-11-07 00:56:23.140,7,-20529.0,1
2020-11-07 00:56:25.139,7,-20606.0,1
2020-11-07 00:56:27.137,7,-20928.0,1
2020-11-07 00:56:28.137,10,0.0,0
2020-11-07 00:56:29.137,7,-20914.0,1
2020-11-07 00:56:31.136,7,-20526.0,1
2020-11-07 00:56:32.136,7,-20253.0,1
2020-11-07 00:56:34.136,10,0.0,0
2020-11-07 00:56:34.136,7,-19859.0,1
2020-11-07 00:56:36.135,7,-19616.0,1
2020-11-07 00:56:39.136,7,-19542.0,1
2020-11-07 00:56:40.136,10,0.0,0
2020-11-07 00:56:40.136,7,-19434.0,1
2020-11-07 00:56:44.134,7,-19604.0,1
2020-11-07 00:56:45.136,7,-19725.0,1
2020-11-07 00:56:46.135,10,0.0,0
2020-11-07 00:56:48.134,7,-19898.0,1
2020-11-07 00:56:49.133,7,-19770.0,1
2020-11-07 00:56:52.132,10,0.0,0
2020-11-07 00:56:52.132,7,-20187.0,1
2020-11-07 00:56:54.131,7,-20970.0,1
2020-11-07 00:56:56.131,7,-22348.0,1
2020-11-07 00:56:58.130,10,0.0,0
2020-11-07 00:56:58.130,7,-22079.0,1
2020-11-07 00:57:00.128,7,-22284.0,1
2020-11-07 00:57:02.127,7,-21735.0,1
2020-11-07 00:57:04.127,10,0.0,0
2020-11-07 00:57:04.127,7,-22156.0,1
2020-11-07 00:57:05.126,7,-21987.0,1
2020-11-07 00:57:07.126,7,-22252.0,1
2020-11-07 00:57:10.124,10,0.0,0
2020-11-07 00:57:11.123,7,-22193.0,1
2020-11-07 00:57:15.119,7,-22828.0,1
2020-11-07 00:57:17.119,10,0.0,0
2020-11-07 00:57:17.119,7,-24090.0,1
2020-11-07 00:57:18.120,7,-24547.0,1
2020-11-07 00:57:20.119,7,-25197.0,1
2020-11-07 00:57:23.116,10,0.0,0
2020-11-07 00:57:24.115,7,-24712.0,1
2020-11-07 00:57:26.116,7,-24447.0,1
2020-11-07 00:57:28.114,10,276.162365059831,0
2020-11-07 00:57:28.114,7,-23845.0,1
2020-11-07 00:57:30.111,7,-23865.0,1
2020-11-07 00:57:32.113,7,-23982.0,1
2020-11-07 00:57:34.111,10,0.0,0
2020-11-07 00:57:34.111,7,-23744.0,1
2020-11-07 00:57:36.109,7,-23314.0,1
2020-11-07 00:57:38.109,7,-23380.0,1
2020-11-07 00:57:41.108,10,0.0,0
2020-11-07 00:57:42.109,7,-22966.0,1
2020-11-07 00:57:43.109,7,-23252.0,1
2020-11-07 00:57:45.106,7,-23029.0,1
2020-11-07 00:57:47.105,10,0.0,0
2020-11-07 00:57:47.105,7,-22727.0,1
2020-11-07 00:57:51.106,7,-22108.0,1
2020-11-07 00:57:52.105,10,0.0,0
2020-11-07 00:57:53.105,7,-21961.0,1
2020-11-07 00:57:55.105,7,-21219.0,1
2020-11-07 00:57:57.103,7,-21104.0,1
2020-11-07 00:57:58.103,10,0.0,0
2020-11-07 00:57:58.103,7,-21234.0,1
2020-11-07 00:57:59.103,7,-21181.0,1
2020-11-07 00:58:01.101,7,-20911.0,1
2020-11-07 00:58:02.101,7,-21048.0,1
2020-11-07 00:58:04.101,10,0.0,0
2020-11-07 00:58:04.101,7,-20986.0,1
2020-11-07 00:58:06.102,7,-20974.0,1
2020-11-07 00:58:08.101,7,-21057.0,1
2020-11-07 00:58:10.100,10,0.0,0
2020-11-07 00:58:10.100,7,-21033.0,1
2020-11-07 00:58:12.099,7,-21057.0,1
2020-11-07 00:58:14.098,7,-20981.0,1
2020-11-07 00:58:16.098,10,0.0,0
2020-11-07 00:58:16.098,7,-20986.0,1
2020-11-07 00:58:22.095,10,0.0,0
2020-11-07 00:58:22.095,7,-20344.0,1
2020-11-07 00:58:24.095,7,-20285.0,1
2020-11-07 00:58:26.095,7,-20599.0,1
2020-11-07 00:58:28.094,10,0.0,0
2020-11-07 00:58:31.093,7,-20259.0,1
2020-11-07 00:58:33.093,7,-20301.0,1
2020-11-07 00:58:35.092,10,0.0,0
2020-11-07 00:58:35.092,7,-20553.0,1
2020-11-07 00:58:36.092,7,-20581.0,1
2020-11-07 00:58:38.092,7,-21376.0,1
2020-11-07 00:58:40.092,10,0.0,0
2020-11-07 00:58:40.092,7,-21514.0,1
2020-11-07 00:58:44.090,7,-21502.0,1
2020-11-07 00:58:46.089,10,276.149028425674,0
2020-11-07 00:58:46.089,7,-21611.0,1
2020-11-07 00:58:48.087,7,-21495.0,1
2020-11-07 00:58:50.086,7,-21205.0,1
2020-11-07 00:58:52.086,10,0.0,0
2020-11-07 00:58:52.086,7,-20856.0,1
2020-11-07 00:58:56.085,7,-20666.0,1
2020-11-07 00:58:57.085,7,-20620.0,1
2020-11-07 00:58:58.085,10,0.0,0
2020-11-07 00:58:59.085,7,-20602.0,1
2020-11-07 00:59:00.084,7,-20444.0,1
2020-11-07 00:59:02.085,7,-19982.0,1
2020-11-07 00:59:04.084,10,0.0,0
2020-11-07 00:59:04.084,7,-19593.0,1
2020-11-07 00:59:06.081,7,-19384.0,1
2020-11-07 00:59:08.081,7,-19278.0,1
2020-11-07 00:59:09.082,7,-19257.0,1
2020-11-07 00:59:10.083,10,0.0,0
2020-11-07 00:59:10.083,7,-19248.0,1
2020-11-07 00:59:12.082,7,-19551.0,1
2020-11-07 00:59:14.080,7,-19652.0,1
2020-11-07 00:59:15.080,7,-19620.0,1
2020-11-07 00:59:16.079,10,0.0,0
2020-11-07 00:59:17.078,7,-19374.0,1
2020-11-07 00:59:18.078,7,-19316.0,1
2020-11-07 00:59:20.075,7,-19105.0,1
2020-11-07 00:59:22.075,10,0.0,0
2020-11-07 00:59:23.076,7,-18741.0,1
2020-11-07 00:59:24.075,7,-18965.0,1
2020-11-07 00:59:28.074,10,0.0,0
2020-11-07 00:59:29.073,7,-18922.0,1
2020-11-07 00:59:30.074,7,-18891.0,1
2020-11-07 00:59:31.074,7,-18819.0,1
2020-11-07 00:59:33.075,7,-19276.0,1
2020-11-07 00:59:35.075,10,0.0,0
2020-11-07 00:59:35.075,7,-19157.0,1
2020-11-07 00:59:37.075,7,-19105.0,1
2020-11-07 00:59:39.074,7,-19313.0,1
2020-11-07 00:59:41.072,10,0.0,0
2020-11-07 00:59:41.072,7,-19381.0,1
2020-11-07 00:59:43.071,7,-19062.0,1
2020-11-07 00:59:45.071,7,-19012.0,1
2020-11-07 00:59:47.069,10,0.0,0
2020-11-07 00:59:47.069,7,-18773.0,1
2020-11-07 00:59:49.069,7,-18688.0,1
2020-11-07 00:59:51.069,7,-18919.0,1
2020-11-07 00:59:52.070,10,0.0,0
2020-11-07 00:59:52.070,7,-18971.0,1
2020-11-07 00:59:54.069,7,-19405.0,1
2020-11-07 00:59:57.068,7,-19850.0,1
2020-11-07 00:59:58.069,10,0.0,0
2020-11-07 00:59:58.069,7,-20035.0,1
2020-11-07 01:00:00.067,7,-20164.0,1
2020-11-07 01:00:04.065,10,0.0,0
2020-11-07 01:00:04.065,7,-20496.0,1
2020-11-07 01:00:06.065,7,-20457.0,1
2020-11-07 01:00:08.064,7,-20060.0,1
2020-11-07 01:00:11.061,10,276.09134942448,0
2020-11-07 01:00:12.061,7,-19941.0,1
2020-11-07 01:00:15.060,7,-19416.0,1
2020-11-07 01:00:16.059,10,0.0,0
2020-11-07 01:00:17.060,7,-19792.0,1
2020-11-07 01:00:19.059,7,-20263.0,1
2020-11-07 01:00:22.056,10,0.0,0
2020-11-07 01:00:23.056,7,-20362.0,1
