MEASUREMENT_TIME,ID_INPUT,VALUE,PRIVATE_DATA
2020-11-07 01:36:23.364,6,2997,1
2020-11-07 01:36:24.364,6,3012,1
2020-11-07 01:36:28.362,6,3000,1
2020-11-07 01:36:34.360,6,2974,1
2020-11-07 01:36:35.360,6,2975,1
2020-11-07 01:36:36.360,6,2999,1
2020-11-07 01:36:37.360,6,2980,1
2020-11-07 01:36:39.360,6,2967,1
2020-11-07 01:36:42.359,6,2923,1
2020-11-07 01:36:44.358,6,2929,1
2020-11-07 01:36:46.358,6,2955,1
2020-11-07 01:36:47.358,6,2950,1
2020-11-07 01:36:49.357,6,2936,1
2020-11-07 01:36:52.357,6,2907,1
2020-11-07 01:36:53.357,6,2931,1
2020-11-07 01:36:55.357,6,2924,1
2020-11-07 01:36:58.357,6,2838,1
2020-11-07 01:36:59.357,6,2807,1
2020-11-07 01:37:00.356,6,2813,1
2020-11-07 01:37:03.356,6,2761,1
2020-11-07 01:37:04.356,6,2776,1
2020-11-07 01:37:06.356,6,2759,1
2020-11-07 01:37:14.355,6,2773,1
2020-11-07 01:37:16.354,6,2795,1
2020-11-07 01:37:20.352,6,2804,1
2020-11-07 01:37:22.352,6,2806,1
2020-11-07 01:37:24.353,6,2821,1
2020-11-07 01:37:26.351,6,2799,1
2020-11-07 01:37:27.351,2,31,0
2020-11-07 01:37:30.350,6,2719,1
2020-11-07 01:37:33.350,6,2657,1
2020-11-07 01:37:35.349,6,2629,1
2020-11-07 01:37:36.348,6,2608,1
2020-11-07 01:37:38.347,6,2635,1
2020-11-07 01:37:40.347,6,2629,1
2020-11-07 01:37:41.346,6,2638,1
2020-11-07 01:37:42.346,6,2636,1
2020-11-07 01:37:43.346,6,2638,1
2020-11-07 01:37:45.345,6,2646,1
2020-11-07 01:37:49.343,6,2659,1
2020-11-07 01:37:51.342,6,2624,1
2020-11-07 01:37:55.340,6,2608,1
2020-11-07 01:37:57.339,6,2620,1
2020-11-07 01:37:59.339,6,2641,1
2020-11-07 01:38:01.337,6,2688,1
2020-11-07 01:38:05.335,6,2693,1
2020-11-07 01:38:07.335,6,2664,1
2020-11-07 01:38:09.333,6,2672,1
2020-11-07 01:38:12.331,6,2638,1
2020-11-07 01:38:14.331,6,2636,1
2020-11-07 01:38:16.330,6,2600,1
2020-11-07 01:38:17.330,6,2574,1
2020-11-07 01:38:19.329,6,2563,1
2020-11-07 01:38:21.330,6,2537,1
2020-11-07 01:38:23.328,6,2538,1
2020-11-07 01:38:24.329,6,2547,1
2020-11-07 01:38:26.328,6,2569,1
2020-11-07 01:38:29.327,6,2486,1
2020-11-07 01:38:32.325,6,2463,1
2020-11-07 01:38:33.324,6,2416,1
2020-11-07 01:38:35.324,6,2419,1
2020-11-07 01:38:38.323,6,2481,1
2020-11-07 01:38:42.321,6,2256,1
2020-11-07 01:38:43.321,2,30,0
2020-11-07 01:38:44.321,6,2312,1
2020-11-07 01:38:46.321,6,2323,1
2020-11-07 01:38:49.321,6,2225,1
2020-11-07 01:38:50.322,6,2234,1
2020-11-07 01:38:51.320,6,2253,1
2020-11-07 01:38:53.320,6,2283,1
2020-11-07 01:38:55.318,6,2293,1
2020-11-07 01:38:57.316,6,2319,1
2020-11-07 01:38:58.317,6,2295,1
2020-11-07 01:39:00.317,6,2310,1
2020-11-07 01:39:02.315,6,2352,1
2020-11-07 01:39:04.314,6,2379,1
2020-11-07 01:39:05.314,6,2410,1
2020-11-07 01:39:07.315,6,2467,1
2020-11-07 01:39:09.313,6,2549,1
2020-11-07 01:39:11.312,6,2559,1
2020-11-07 01:39:13.311,6,2619,1
2020-11-07 01:39:16.311,6,2690,1
2020-11-07 01:39:18.310,6,2733,1
2020-11-07 01:39:20.309,6,2703,1
2020-11-07 01:39:25.307,6,2721,1
2020-11-07 01:39:27.306,6,2690,1
2020-11-07 01:39:28.307,6,2679,1
2020-11-07 01:39:31.305,6,2670,1
2020-11-07 01:39:33.303,6,2657,1
2020-11-07 01:39:34.304,6,2654,1
2020-11-07 01:39:44.299,6,2612,1
2020-11-07 01:39:46.298,6,2614,1
2020-11-07 01:39:47.297,6,2620,1
2020-11-07 01:39:50.298,6,2615,1
2020-11-07 01:39:51.298,6,2606,1
2020-11-07 01:39:53.295,6,2615,1
2020-11-07 01:39:55.295,6,2611,1
2020-11-07 01:39:57.296,6,2600,1
2020-11-07 01:39:58.295,6,2598,1
2020-11-07 01:40:00.297,6,2603,1
2020-11-07 01:40:01.297,6,2620,1
2020-11-07 01:40:03.298,6,2661,1
2020-11-07 01:40:05.296,6,2662,1
2020-11-07 01:40:07.295,6,2694,1
2020-11-07 01:40:08.295,2,29,0
2020-11-07 01:40:09.296,6,2722,1
2020-11-07 01:40:13.294,6,2759,1
2020-11-07 01:40:14.295,6,2787,1
2020-11-07 01:40:16.293,6,2812,1
2020-11-07 01:40:18.292,6,2794,1
2020-11-07 01:40:19.293,6,2775,1
2020-11-07 01:40:21.290,6,2767,1
2020-11-07 01:40:23.290,6,2753,1
2020-11-07 01:40:26.289,6,2709,1
2020-11-07 01:40:28.288,6,2718,1
2020-11-07 01:40:29.288,6,2708,1
2020-11-07 01:40:31.285,6,2763,1
2020-11-07 01:40:33.285,6,2797,1
2020-11-07 01:40:35.283,6,2841,1
2020-11-07 01:40:37.281,6,2861,1
2020-11-07 01:40:39.281,6,2880,1
2020-11-07 01:40:40.281,6,2882,1
2020-11-07 01:40:42.281,6,2890,1
2020-11-07 01:40:44.279,6,2911,1
2020-11-07 01:40:46.278,6,2919,1
2020-11-07 01:40:50.275,6,2963,1
2020-11-07 01:40:52.274,6,2935,1
2020-11-07 01:40:54.275,6,2881,1
2020-11-07 01:40:57.275,6,2802,1
2020-11-07 01:40:58.275,6,2763,1
2020-11-07 01:41:02.274,6,2750,1
2020-11-07 01:41:06.271,6,2521,1
2020-11-07 01:41:09.271,6,2498,1
2020-11-07 01:41:11.271,6,2512,1
2020-11-07 01:41:15.270,6,2565,1
2020-11-07 01:41:17.269,6,2632,1
2020-11-07 01:41:21.270,6,2725,1
2020-11-07 01:41:23.268,6,2763,1
2020-11-07 01:41:25.269,6,2778,1
2020-11-07 01:41:26.270,6,2804,1
2020-11-07 01:41:31.270,6,2755,1
2020-11-07 01:41:32.271,6,2751,1
2020-11-07 01:41:36.269,6,2745,1
2020-11-07 01:41:38.268,6,2750,1
2020-11-07 01:41:39.268,6,2766,1
2020-11-07 01:41:40.268,2,28,0
2020-11-07 01:41:40.268,6,2781,1
2020-11-07 01:41:44.266,6,2802,1
2020-11-07 01:41:46.265,6,2817,1
2020-11-07 01:41:50.265,6,2819,1
2020-11-07 01:41:55.264,6,2827,1
2020-11-07 01:41:57.262,6,2823,1
2020-11-07 01:41:59.259,6,2820,1
2020-11-07 01:42:00.259,6,2823,1
2020-11-07 01:42:02.258,6,2824,1
2020-11-07 01:42:06.256,6,2702,1
2020-11-07 01:42:08.254,6,2706,1
2020-11-07 01:42:10.256,6,2671,1
2020-11-07 01:42:12.255,6,2684,1
2020-11-07 01:42:14.253,6,2656,1
2020-11-07 01:42:15.253,6,2631,1
2020-11-07 01:42:17.252,6,2619,1
2020-11-07 01:42:21.250,6,2615,1
2020-11-07 01:42:23.249,6,2632,1
2020-11-07 01:42:27.248,6,2685,1
2020-11-07 01:42:28.248,6,2716,1
2020-11-07 01:42:30.248,6,2708,1
2020-11-07 01:42:34.248,6,2654,1
2020-11-07 01:42:36.248,6,2656,1
2020-11-07 01:42:38.248,6,2616,1
2020-11-07 01:42:40.247,6,2635,1
2020-11-07 01:42:42.247,6,2673,1
2020-11-07 01:42:44.246,6,2660,1
2020-11-07 01:42:46.244,6,2654,1
2020-11-07 01:42:50.243,6,2653,1
2020-11-07 01:42:51.243,6,2647,1
2020-11-07 01:42:55.242,6,2599,1
2020-11-07 01:42:57.241,6,2606,1
2020-11-07 01:43:03.237,6,2634,1
2020-11-07 01:43:04.237,6,2596,1
2020-11-07 01:43:07.235,6,2609,1
2020-11-07 01:43:09.235,6,2614,1
2020-11-07 01:43:11.234,6,2581,1
2020-11-07 01:43:13.234,6,2539,1
2020-11-07 01:43:14.235,2,27,0
2020-11-07 01:43:14.235,6,2527,1
2020-11-07 01:43:17.233,6,2460,1
2020-11-07 01:43:19.232,6,2466,1
2020-11-07 01:43:21.231,6,2470,1
2020-11-07 01:43:23.231,6,2394,1
2020-11-07 01:43:25.231,6,2373,1
2020-11-07 01:43:28.230,6,2340,1
2020-11-07 01:43:29.231,6,2315,1
2020-11-07 01:43:32.229,6,2291,1
2020-11-07 01:43:34.229,6,2085,1
2020-11-07 01:43:35.229,6,2081,1
2020-11-07 01:43:37.229,6,2097,1
2020-11-07 01:43:41.228,6,2201,1
2020-11-07 01:43:43.227,6,2139,1
2020-11-07 01:43:45.226,6,2173,1
2020-11-07 01:43:47.227,6,2149,1
2020-11-07 01:43:53.224,6,2181,1
2020-11-07 01:43:55.222,6,2169,1
2020-11-07 01:43:57.223,6,2175,1
2020-11-07 01:43:59.220,6,2173,1
2020-11-07 01:44:06.218,6,2267,1
2020-11-07 01:44:12.214,6,2349,1
2020-11-07 01:44:16.213,6,2404,1
2020-11-07 01:44:19.211,6,2376,1
2020-11-07 01:44:21.212,6,2369,1
2020-11-07 01:44:23.212,6,2366,1
2020-11-07 01:44:25.210,6,2319,1
2020-11-07 01:44:27.211,6,2322,1
2020-11-07 01:44:29.208,6,2331,1
2020-11-07 01:44:33.208,6,2321,1
2020-11-07 01:44:35.204,6,2355,1
2020-11-07 01:44:36.204,2,26,0
2020-11-07 01:44:37.205,6,2276,1
2020-11-07 01:44:41.202,6,2233,1
2020-11-07 01:44:43.201,6,2253,1
2020-11-07 01:44:45.201,6,2256,1
2020-11-07 01:44:47.201,6,2262,1
2020-11-07 01:44:49.202,6,2230,1
2020-11-07 01:44:50.201,6,2231,1
2020-11-07 01:44:55.201,6,2226,1
2020-11-07 01:44:58.200,6,2213,1
2020-11-07 01:45:00.198,6,2222,1
2020-11-07 01:45:02.196,6,2267,1
2020-11-07 01:45:04.196,6,2258,1
2020-11-07 01:45:07.194,6,2325,1
2020-11-07 01:45:08.195,6,2284,1
2020-11-07 01:45:14.193,6,2250,1
2020-11-07 01:45:17.194,6,2228,1
2020-11-07 01:45:20.195,6,2229,1
2020-11-07 01:45:23.195,6,2176,1
2020-11-07 01:45:28.193,6,2177,1
2020-11-07 01:45:30.191,6,2161,1
